tpd_year,pto,queue_id,allocation_group,status,allocation_pct,mw_requested,mw_allocated,in_generator_queue,source_file,source_run_date,pipeline_commit,pipeline_run
2025,SCE,2060,B,FCDSA,1.0,250.0,250.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2061,D,FCDSA,1.0,150.0,150.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2068,D,FCDSA,1.0,150.0,150.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2081,D,NONE,0.0,200.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2081,D,FCDSA,1.0,200.0,200.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2092,D,PCDSA,0.9238,500.0,461.9,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2096,D,NONE,0.0,400.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2101,D,NONE,0.0,200.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2103,B,NONE,0.0,60.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2104,D,NONE,0.0,400.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2111,D,FCDSA,1.0,400.0,400.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2115,D,FCDSA,1.0,400.0,400.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2117,D,FCDSA,1.0,400.0,400.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2121,D,FCDSA,1.0,250.0,250.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2124,D,FCDSA,1.0,300.0,300.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2125,D,FCDSA,1.0,300.0,300.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2131,D,FCDSA,1.0,200.0,200.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2136,D,FCDSA,1.0,300.0,300.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,2141,A,NONE,0.0,250.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,25PTO1,A,FCDSA,1.0,25.0,25.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,421,C,NONE,0.0,49.5,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,506,A,FCDSA,1.0,33.0,33.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,506,B,FCDSA,1.0,33.0,33.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,768,A,FCDSA,1.0,120.0,120.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,96,A,NONE,0.0,148.21,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1015,B,NONE,0.0,45.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1093TOC,B,FCDSA,1.0,10.0,10.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1094TOC,B,FCDSA,1.0,10.0,10.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1267,B,FCDSA,1.0,20.0,20.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1267,B,NONE,0.0,20.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1268,B,NONE,0.0,20.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1268,B,FCDSA,1.0,20.0,20.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1558,B,NONE,0.0,65.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1559,B,NONE,0.0,150.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1747,D,NONE,0.0,12.5,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1747,D,NONE,0.0,20.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1750,D,FCDSA,1.0,100.0,100.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1751,D,NONE,0.0,150.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1753,D,NONE,0.0,110.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1755,D,FCDSA,1.0,15.0,15.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1755,A,FCDSA,1.0,95.0,95.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1761,D,NONE,0.0,60.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1766,A,FCDSA,1.0,80.0,80.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1768,D,FCDSA,1.0,74.0,74.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1794,A,FCDSA,1.0,6.4,6.4,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT1796,D,NONE,0.0,200.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SCE,WDT2040,B,FCDSA,1.0,12.0,12.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,1062,C,NONE,0.0,200.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,1175,B,NONE,0.0,84.6,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,124,B,NONE,0.0,92.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,1534,B,NONE,0.0,250.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,1818,A,NONE,0.0,50.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,1818,A,NONE,0.0,75.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,1820,B,NONE,0.0,50.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,1824,B,NONE,0.0,972.82,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2154,D,NONE,0.0,300.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2157,D,NONE,0.0,300.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2167,D,NONE,0.0,70.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2176,D,NONE,0.0,600.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2178,D,NONE,0.0,300.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2180,D,NONE,0.0,300.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2185,B,NONE,0.0,250.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,2186,B,NONE,0.0,250.0,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,32,B,NONE,0.0,131.6,0.0,True,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,W164,B,NONE,0.0,19.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,W164,A,NONE,0.0,6.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SDGE,W165,B,NONE,0.0,25.0,0.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,37.3,37.3,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,B,FCDSA,1.0,35.76,35.8,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,B,FCDSA,1.0,29.8,29.8,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,B,FCDSA,1.0,22.35,22.4,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,171.5,171.5,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,77.6,77.6,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,74.6,74.6,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,65.6,65.6,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,61.2,61.2,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,7.46,7.5,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,44.8,44.8,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,B,FCDSA,1.0,37.3,37.3,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,29.8,29.8,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,25.4,25.4,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0148CONV,A,FCDSA,1.0,51.0,51.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,B,FCDSA,1.0,84.24,84.2,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,87.7,87.7,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,B,FCDSA,1.0,87.7,87.7,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,B,FCDSA,1.0,70.2,70.2,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,403.5,403.5,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,182.4,182.4,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,175.4,175.4,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,154.4,154.4,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,B,FCDSA,1.0,52.65,52.6,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,105.2,105.2,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,9.45,9.4,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,70.2,70.2,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,59.6,59.6,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,40.5,40.5,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,27.0,27.0,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,17.54,17.5,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,13.5,13.5,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,12.15,12.2,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
2025,SZT,0149CONV,A,FCDSA,1.0,143.8,143.8,False,tpd_2025.xlsx,,8eb6c6f,2026-09-14T20:14:05Z
