node_key,poi_base,county,utility,state,legacy_active_projects,legacy_active_mw,legacy_active_storage_mw,c15_active_projects,c15_active_mw,c15_active_storage_mw,operating_projects,operating_mw,operating_storage_mw,wd_alltime_projects,wd_alltime_mw,wd_alltime_storage_mw,wd_recent_projects,wd_recent_mw,wd_recent_storage_mw,c15_withdrawn_projects,c15_withdrawn_mw,c15_withdrawn_storage_mw,wd_post_phase2_mw,c15_fcds_req_mw,pipeline_mw,pipeline_storage_mw,storage_churn,churn_alltime,c15_survival,tpd25_projects,tpd25_req_mw,tpd25_alloc_mw,tpd25_denied_mw,tpd25_unknown_mw,tpd25_unalloc_mw,tpd24_fcdsa_projects,tpd24_pcdsa_projects,wdat_active_projects,wdat_active_mw,wdat_active_storage_mw,wdat_inservice_mw,wdat_withdrawn_mw,lmp_tb4_12mo_mean,lmp_tb4_12mo_p90,lmp_months,c16_poi_status,c16_poi_note,lat,lon,osm_name,geo_score,geo_method,source_file,source_run_date,pipeline_commit,pipeline_run
SDG E PALA,SDG&E PALA SUBSTATION,SAN DIEGO,SDGE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,32.90258,-117.1167373,median of located nodes in CA SAN DIEGO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
SEMITROPIC,SEMITROPIC,KERN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.5,0.0,0.0,10.0,,,0,,,35.6008203,-119.437539,Semitropic Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
SEMITROPIC MIDWAY,SEMITROPIC  - MIDWAY #1,KERN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,2.0,120.0,100.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.501881600000004,-119.44491875,Semitropic Substation | Midway Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
SCE MOHAVE,SCE MOHAVE SUBSTATION,MOHAVE,SCE,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,,,0.75,none,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COOL WATERDUNN SIDING BAKER MOUNT PASS IVANPAH,COOL WATERDUNN SIDING BAKER MOUNT PASS IVANPAH,SAN BERNARDINO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.7816824,-117.3693963,median of located nodes in CA SAN BERNARDINO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COOLEY LANDING,COOLEY LANDING,SAN MATEO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,85.0,85.0,1.0,65.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,0.0,,,0,,,37.4737395,-122.1279853,Cooley Landing Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COOLWATER,COOLWATER SUBSTATION,SAN BERNARDINO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.5,113.5,4.0,657.64,266.7,1.0,200.0,200.0,0.0,0.0,0.0,410.94,0.0,0.0,0.0,1.76,5.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.7816824,-117.3693963,median of located nodes in CA SAN BERNARDINO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COOLWATER DUNN SIDING,COOLWATER-DUNN SIDING,SAN BERNARDINO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.7816824,-117.3693963,median of located nodes in CA SAN BERNARDINO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COOLWATER DUNNSIDING BAKER,COOLWATER-DUNNSIDING-BAKER SUBSTATION,KERN,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.2460173,-118.975825,median of located nodes in CA KERN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COOLWATER KRAMER,COOLWATER-KRAMER,SAN BERNARDINO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,1.0,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.9896952,-117.5421983,Kramer Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COPUS OLD RIVER,COPUS-OLD RIVER,KERN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.2460173,-118.975825,median of located nodes in CA KERN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COPUS ROAD,COPUS ROAD SUB,KERN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.2460173,-118.975825,median of located nodes in CA KERN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORAM ROSEMOND,CORAM-ROSEMOND,KERN,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.2460173,-118.975825,median of located nodes in CA KERN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORCORAN,CORCORAN,KINGS,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,85.0,1.0,85.0,85.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.9,0.0,28.1,14.9,,,0,,,36.109471,-119.5576041,Corcoran Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORCORAN GUERNSEY,CORCORAN-GUERNSEY,KINGS,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.109471,-119.5576041,Corcoran Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORCORAN KINGSBURG,CORCORAN- KINGSBURG #1,KINGS,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.109659,-119.556789,CEC line: Kingsburg-Corcoran 115.0 kV,0.9,cec-line,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
YUBA CITY COGEN PEASE,YUBA CITY COGEN TAP LINE-PEASE,YUBA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,39.1698803,-121.6610022,Pease Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORCORAN SMYRNA,CORCORAN-SMYRNA,TULARE,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,155.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.109471,-119.5576041,Corcoran Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORRAL,CORRAL SUBSTATION,SAN JOAQUIN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.6,17.1,,,0,,,37.7770366,-121.31472865,median of located nodes in CA SAN JOAQUIN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORTINA MENDOCINO AND CORTINA EAGLE ROCK LINES,CORTINA-MENDOCINO  AND  CORTINA-EAGLE ROCK,LAKE,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.9,0.0,1.0,140.9,0.0,0.0,0.0,0.0,140.9,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,39.1206016,-122.2231973,Cortina Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORTINA VACA 230 DELEVAN VACA AND DELEVAN VACA,CORTINA - VACA 230; DELEVAN - VACA #1,YOLO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,301.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,39.1206016,-122.2231973,Cortina Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORUM GOLDTOWN,CORUM-GOLDTOWN,KERN,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,35.2460173,-118.975825,median of located nodes in CA KERN,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COSO KRAMER,COSO-KRAMER,INYO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.9896952,-117.5421983,Kramer Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COTTONWIND WHIRLWIND,COTTONWIND-WHIRLWIND,KERN,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.8578451,-118.4373291,Whirlwind Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COTTONWOOD,COTTONWOOD SUBSTATION,SHASTA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.1,101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.7,,,0,,,40.3979023,-122.2642981,Cottonwood Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COTTONWOOD DELEVAN,COTTONWOOD-DELEVAN,TEHAMA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,602.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,39.8830556,-122.2668831,Cottonwood Substation | Delevan Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COTTONWOOD DELEVAN AND,COTTONWOOD-DELEVAN #1 AND #2,TEHAMA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,390.0,250.0,2.0,390.0,250.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,40.3979023,-122.2642981,Cottonwood Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COTTONWOOD LOGAN CREEK VACA DIXON,TAP COTTONWOOD-LOGAN CREEK-VACA DIXON,GLENN,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,39.968705099999994,-122.26365785,Cottonwood Substation | Logan Creek Substation,1.0,line-midpoint,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COTTONWOOD SAVAGE,COTTONWOOD-SAVAGE,SAN BERNARDINO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,40.3979023,-122.2642981,Cottonwood Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CORCORAN OLIVE,CORCORAN-OLIVE,TULARE,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.109471,-119.5576041,Corcoran Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CHRISTIE,CHRISTIE SUBSTATION,CONTRA COSTA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,1.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.0027466,-122.2082843,Christie Substation,1.0,exact,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
CKT I 2 DELEVAN VACA AND CORTINA VACA LINES,CKT I & 2 DELEVAN-VACA AND CORTINA-VACA,YOLO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.9351998,-121.8090741,median of located nodes in CA YOLO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA,COALINGA,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.3,1.0,0.0,65.8,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA 1 COALINGA 2,COALINGA 1-COALINGA 2,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA 1 GATES,COALINGA 1-GATES,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.1413374,-120.1256622,Gates Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA COALINGA APPROX 1 9 MILES SOUTH OF COALINGA AND 1 MILE EAST OF THE PROJECT SITE,COALINGA #2 - COALINGA #1,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA COGEN,COALINGA COGEN TAP,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA COGEN TORNADO DIST,COALINGA COGEN,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA GATES,COALINGA - GATES #1,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.1413374,-120.1256622,Gates Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA MENDOTA ROAD,COALINGA-MENDOTA ROAD,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA SAN MIGUEL,COALINGA #1 - SAN MIGUEL,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.53,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.255997,-119.2418562,San Miguel Substation,0.7,line-one-end,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COALINGA SCHINDLER,COALINGA #2-SCHINDLER,FRESNO,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.587580525,-120.1256622,median of located nodes in CA FRESNO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COOL WATER SEGS2 TORTILLA,COOL WATER-SEGS2-TORTILLA,SAN BERNARDINO,SCE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,198.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,34.7816824,-117.3693963,median of located nodes in CA SAN BERNARDINO,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COBURN,COBURN SUB,MONTEREY,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,510.0,150.0,1.0,150.0,150.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,36.4301332,-121.3325147,median of located nodes in CA MONTEREY,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COLGATE CHALLENGE,COLGATE-CHALLENGE,YUBA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,,,0.75,none,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COLLECTOR 40 MI EAST OF NGILA AND 4 5 MI W OF PROPOSED AGUA CALIENTE,,YUMA,SDGE,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,32.7456924,-114.4912811,median of located nodes in AZ YUMA,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
COLLECTOR AT GEYSERS FULTON,COLLECTOR SUB AT GEYSERS #17 FULTON,LAKE/SONOMA,PGAE,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,38.4977484,-122.7605687,median of located nodes in CA LAKE,0.3,county-centroid,publicqueuereport.xlsx+cluster15.xlsx,2026-09-14,8eb6c6f,2026-09-14T20:14:26Z
