@id,@type,@lat,@lon,name,voltage,operator,substation
1532865714,way,32.5568277,-117.0453025,Seaward Substation,,,yes
1549519136,way,38.6546754,-121.1889280,SMUD Folsom Operations Center,,Sacramento Municipal Utility District,industrial
1552705228,way,36.8689179,-121.5493618,San Benito Substation,115000,Pacific Gas and Electric Company,minor_distribution
2901498,relation,33.6764853,-116.1723056,Coachella City Substation,92000,Imperial Irrigation District,
2901499,relation,33.6729069,-116.1155404,Coachella Valley Substation,230000;161000;92000,Imperial Irrigation District,
2901500,relation,33.6386812,-116.1362957,Thermal Substation,92000,Imperial Irrigation District,
2901502,relation,33.6699393,-116.1571981,52nd Avenue Substation,92000,Imperial Irrigation District,
7042144,relation,34.2808564,-118.4783097,Rinaldi Receiving Station,500000;230000;34500,Los Angeles Department of Water and Power,transmission
9113560,relation,34.0482450,-118.5264917,Distributing Station 29,,Los Angeles Department of Water and Power,distribution
11351566,relation,34.0006667,-118.3784687,La Cienega Substation,220000;66000,Southern California Edison,transmission
12201885,relation,35.1470784,-114.5971510,Mohave Substation,500000,Southern California Edison,
12202159,relation,37.3360126,-118.4815393,Control Substation,230000,,
12202178,relation,33.7050285,-115.6266673,Julian Hinds Substation,230000,,
12202188,relation,33.8104972,-115.4527258,Eagle Mountain Substation,230000,,
12204669,relation,34.5642973,-117.3198626,Victorville Substation,500000;287000,,transmission
12204687,relation,42.0059168,-121.3167070,Malin Substation,500000;230000,PacifiCorp,transmission
12204895,relation,38.4034895,-121.9202262,Vaca Dixon Substation,500000,Pacific Gas and Electric Company,
12331797,relation,32.6790263,-116.9838422,Miguel Substation,500000;230000,San Diego Gas & Electric,transmission
12333299,relation,32.6274510,-116.1191750,Jacumba Substation,500000,,
12333319,relation,34.3112933,-118.4851294,Sylmar Converter Station,500000,Los Angeles Department of Water and Power,converter
13764643,relation,37.4787801,-122.2195323,Switching Station 1,,Caltrain,traction
13791347,relation,32.8330901,-117.1340410,Kearny Substation,69000,San Diego Gas & Electric,distribution
14217235,relation,36.3235784,-119.6488609,Hanford Substation,66000;12000,Southern California Edison,distribution
14391219,relation,37.7568233,-122.3860796,Potrero Switchyard,230000;115000,Pacific Gas and Electric Company,transmission
15617525,relation,37.7974253,-121.6032072,Kelso Substation,230000,Pacific Gas and Electric Company,transmission
17022833,relation,41.5002978,-120.5333491,Warner Substation,230000;69000,,
17022834,relation,41.0513959,-121.4082820,McArthur Substation,69000;60000,,
17022835,relation,41.2007875,-120.9419404,Adin Substation,69000,,
19772604,relation,37.7607240,-122.4935932,Judah Substation,,Pacific Gas and Electric Company,distribution
19772624,relation,37.7420329,-122.4933572,Taraval Substation,,Pacific Gas and Electric Company,distribution
19927324,relation,36.1430603,-115.2457433,Rosanna Substation,69000,Nevada Power Company,
